-38.15221989407775, 144.37571532382444
4.828207414769586, 118.08346790112819
50.26526480495962, -102.83769161976313
36.90538566049868, 119.56861331483766
61.74059395938283, 26.079909584336345
46.16272970019698, -123.89411190243374
-23.556583542300896, -70.39178314044122
-5.5137845148992355, 143.53288477212178
-26.241061692133396, 28.42362793816544
28.26807674767576, 76.7827554950134
47.57274674955807, 19.10859486717265
46.57777123472626, 7.894375544299797
48.883466700362675, 2.3350112001650793
51.50938740477855, -0.06659840047185511
64.07423615282717, -21.823770656745637
47.51052126337488, -52.81850910449123
38.897694127596054, -77.03236319379928
30.508851068884173, -97.79438829010085
19.49195920761645, -99.11095616498062
-25.27878162398219, 152.82659726665958
-36.870142271423695, 174.82635140583417
40.92314150233798, 14.248449751725934
38.77641247721495, -9.321483356735344
